time,load,wind_power,solar_power,temp,humidity,wind_speed,dhi,dni,ghi,season,day_of_week,source_row,season_code_raw,day_of_week_raw
2019-01-05 10:00:00,24865.833333333332,1150.5833333333333,2196.0833333333335,11.315,57.61383333333333,5.761666666666667,111.55,63.833333333333336,138.53333333333333,winter,5,1277.5,1.0,5.0
2019-01-05 11:00:00,24869.5,1128.25,2442.0833333333335,11.836666666666668,57.77283333333333,6.035,122.33333333333333,22.516666666666666,132.85,winter,5,1289.5,1.0,5.0
2019-01-05 12:00:00,24719.0,1279.75,2250.4166666666665,12.011666666666665,59.00000000000001,6.098333333333334,121.31666666666666,12.700000000000001,127.73333333333333,winter,5,1301.5,1.0,5.0
2019-01-05 13:00:00,24589.333333333332,1548.1666666666667,1448.0,11.868333333333334,60.99466666666667,5.863333333333333,117.8,56.56666666666666,143.45000000000002,winter,5,1313.5,1.0,5.0
2019-01-05 14:00:00,24770.916666666668,1837.5,883.0,11.348333333333334,64.081,5.3566666666666665,71.93333333333332,20.8,79.2,winter,5,1325.5,1.0,5.0
2019-01-05 15:00:00,25002.916666666668,1620.5,446.0,10.94,66.252,5.040000000000001,39.38333333333333,3.016666666666667,40.083333333333336,winter,5,1337.5,1.0,5.0
2019-01-05 16:00:00,25722.75,1478.8333333333333,56.833333333333336,9.326666666666666,71.592,4.663333333333333,12.266666666666666,0.39999999999999997,12.316666666666665,winter,5,1349.5,1.0,5.0
2019-01-05 17:00:00,27351.5,1508.9166666666667,4.0,8.695,74.0415,4.195,0.0,0.0,0.0,winter,5,1361.5,1.0,5.0
2019-01-05 18:00:00,27452.583333333332,1261.5833333333333,4.0,8.355,75.96750000000002,3.7900000000000005,0.0,0.0,0.0,winter,5,1373.5,1.0,5.0
2019-01-05 19:00:00,26987.0,924.1666666666666,4.0,8.146666666666667,77.4435,3.4466666666666668,0.0,0.0,0.0,winter,5,1385.5,1.0,5.0
